Project;Text;Target
P00001;species introduction;SDG 15.8
P00001;alien fauna;SDG 15.8
P00001;alien flora;SDG 15.8
P00001;introduced species;SDG 15.8
P00001;introduced fauna;SDG 15.8
P00001;introduced flora;SDG 15.8
P00001;ecosystem services ;SDG 15.9
P00001;biodiversity services  ecosystem and biodiversity values;SDG 15.9
P00001;ecosystem biodiversity services national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;nature based solution  ecosystem and biodiversity values;SDG 15.9
P00001;ecosystem based solution  ecosystem and biodiversity values ;SDG 15.9
P00001;ecosystem biodiversity planning national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;ecosystem local development  ecosystem and biodiversity values;SDG 15.9
P00001;poverty reduction biodiversity national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;poverty reduction ecological  ecosystem and biodiversity values;SDG 15.9
P00001;ecosystem value  ecosy national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;ecosystem value values national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;ecosystem poverty reduction bio  ecosystem and biodiversity values;SDG 15.9
P00001;biodiversity poverty planning development;SDG 15.9
P00001;ecosystem biodiversity planning development;SDG 15.9
P00001;ecosystem local development national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;poverty reduction biodiversity  ecosystem and biodiversity values;SDG 15.9
P00001;poverty reduction biodiversity ecological  ecosystem and biodiversity values;SDG 15.9
P00001;ecosystem services ;SDG 15.9
P00001;biodiversity services  ecosystem and biodiversity values;SDG 15.9
P00001;ecosystem biodiversity services national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;nature based solution  ecosystem and biodiversity values;SDG 15.9
P00001;ecosystem based solution  ecosystem and biodiversity values ;SDG 15.9
P00001;ecosystem biodiversity planning national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;ecosystem local development  ecosystem and biodiversity values;SDG 15.9
P00001;poverty reduction biodiversity national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;poverty reduction ecological  ecosystem and biodiversity values;SDG 15.9
P00001;ecosystem value  ecosy national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;ecosystem value values national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;ecosystem poverty reduction bio  ecosystem and biodiversity values;SDG 15.9
P00001;biodiversity poverty planning development;SDG 15.9
P00001;ecosystem biodiversity planning development;SDG 15.9
P00001;ecosystem local development national and local planning, development processes, poverty reduction strategies ;SDG 15.9
P00001;poverty reduction biodiversity  ecosystem and biodiversity values;SDG 15.9
P00001;poverty reduction biodiversity ecological  ecosystem and biodiversity values;SDG 15.9
P00001;finance conservation biodiversity financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;wildlife conservation financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;ecosystems conservation financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;fauna conservation financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;flora conservation financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;biodiversity conservation financial resources to conserve ecosystems;SDG 15.a
P00001;financial conservation biodiversity financial resources to conserve ecosystems;SDG 15.a
P00001;budget conservation biodiversity financial resources to conserve ecosystems;SDG 15.a
P00001;biodiveristy use financial resources to conserve ecosystems;SDG 15.a
P00001;financial conserve biodiversity ecology financial resources to conserve ecosystems;SDG 15.a
P00001;resources conserve ecosystems financial resources to conserve ecosystems;SDG 15.a
P00001;financial conservation biodiversity financial resources to conserve ecosystems;SDG 15.a
P00001;finance conservation biodiversity financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;wildlife conservation financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;ecosystems conservation financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;fauna conservation financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;flora conservation financial resources from all sources to conserve and sustainably use biodiversity;SDG 15.a
P00001;biodiversity conservation financial resources to conserve ecosystems;SDG 15.a
P00001;financial conservation biodiversity financial resources to conserve ecosystems;SDG 15.a
P00001;budget conservation biodiversity financial resources to conserve ecosystems;SDG 15.a
P00001;biodiveristy use financial resources to conserve ecosystems;SDG 15.a
P00001;financial conserve biodiversity ecology financial resources to conserve ecosystems;SDG 15.a
P00001;resources conserve ecosystems financial resources to conserve ecosystems;SDG 15.a
P00001;financial conservation biodiversity financial resources to conserve ecosystems;SDG 15.a
P00001;forest conservation;SDG 15.b
P00001;reforestation;SDG 15.b
P00001;forest restoration;SDG 15.b
P00001;ecological restoration;SDG 15.b
P00001;ecosystem restoration;SDG 15.b
P00001;sustainable forest management;SDG 15.b
P00001;forest management;SDG 15.b
P00001;incentives management conservation;SDG 15.b
P00001;finance forest resources;SDG 15.b
P00001;resources conserve ecosystems;SDG 15.b
P00001;resources budget conservation forests;SDG 15.b
P00001;resoruces conserve land soi;SDG 15.b
P00001;forest conservation;SDG 15.b
P00001;reforestation;SDG 15.b
P00001;forest restoration;SDG 15.b
P00001;ecological restoration;SDG 15.b
P00001;ecosystem restoration;SDG 15.b
P00001;sustainable forest management;SDG 15.b
P00001;forest management;SDG 15.b
P00001;incentives management conservation;SDG 15.b
P00001;finance forest resources;SDG 15.b
P00001;resources conserve ecosystems;SDG 15.b
P00001;resources budget conservation forests;SDG 15.b
P00001;resoruces conserve land soi;SDG 15.b
P00001;poaching livelihood;SDG 15.c
P00001;communities poaching;SDG 15.c
P00001;wildlife trafficking livelihood;SDG 15.c
P00001;coomunities wildlife trafficking;SDG 15.c
P00001;fauna trafficking livelihood;SDG 15.c
P00001;flora trafficking livelihood;SDG 15.c
P00001;species trafficking livelihood;SDG 15.c
P00001;communities fauna trafficking;SDG 15.c
P00001;coomunities flora trafficking;SDG 15.c
P00001;communities species trafficking;SDG 15.c
P00001;poaching livelihood;SDG 15.c
P00001;communities poaching;SDG 15.c
P00001;wildlife trafficking livelihood;SDG 15.c
P00001;coomunities wildlife trafficking;SDG 15.c
P00001;fauna trafficking livelihood;SDG 15.c
P00001;flora trafficking livelihood;SDG 15.c
P00001;species trafficking livelihood;SDG 15.c
P00001;communities fauna trafficking;SDG 15.c
P00001;coomunities flora trafficking;SDG 15.c
P00001;communities species trafficking;SDG 15.c
P00001;reduce violence reduce all forms of violence and related death rates;SDG 16.1
P00001;end violence reduce all forms of violence and related death rates;SDG 16.1
P00001;violent death reduce all forms of violence and related death rates;SDG 16.1
P00001;assasination reduce all forms of violence and related death rates;SDG 16.1
P00001;kill reduce all forms of violence and related death rates;SDG 16.1
P00001;mugging reduce all forms of violence and related death rates;SDG 16.1
P00001;forced displacement reduce all forms of violence and related death rates;SDG 16.1
P00001;armed conflict reduce all forms of violence and related death rates;SDG 16.1
P00001;guerrilla war reduce all forms of violence and related death rates;SDG 16.1
P00001;death reduce reduce all forms of violence and related death rates;SDG 16.1
P00001;reduce violence reduce all forms of violence and related death rates;SDG 16.1
P00001;end violence reduce all forms of violence and related death rates;SDG 16.1
P00001;violent death reduce all forms of violence and related death rates;SDG 16.1
P00001;assasination reduce all forms of violence and related death rates;SDG 16.1
P00001;kill reduce all forms of violence and related death rates;SDG 16.1
P00001;mugging reduce all forms of violence and related death rates;SDG 16.1
P00001;forced displacement reduce all forms of violence and related death rates;SDG 16.1
P00001;armed conflict reduce all forms of violence and related death rates;SDG 16.1
P00001;guerrilla war reduce all forms of violence and related death rates;SDG 16.1
P00001;death reduce reduce all forms of violence and related death rates;SDG 16.1
P00001;access information;SDG 16.10
P00001;information access;SDG 16.10
P00001;fundamental freedom;SDG 16.10
P00001;fundamental right;SDG 16.10
P00001;elemental right;SDG 16.10
P00001;information system;SDG 16.10
P00001;data infrastructure;SDG 16.10
P00001;data access infrastructure;SDG 16.10
P00001;reporting system;SDG 16.10
P00001;monitoring system;SDG 16.10
P00001;information sharing systems;SDG 16.10
P00001;information sharing data;SDG 16.10
P00001;access information;SDG 16.10
P00001;information access;SDG 16.10
P00001;fundamental freedom;SDG 16.10
P00001;fundamental right;SDG 16.10
P00001;elemental right;SDG 16.10
P00001;information system;SDG 16.10
P00001;data infrastructure;SDG 16.10
P00001;data access infrastructure;SDG 16.10
P00001;reporting system;SDG 16.10
P00001;monitoring system;SDG 16.10
P00001;information sharing systems;SDG 16.10
P00001;information sharing data;SDG 16.10
P00001;children abuse;SDG 16.2
P00001;children torture;SDG 16.2
P00001;children exploitation;SDG 16.2
P00001;children violence;SDG 16.2
P00001;children abuse;SDG 16.2
P00001;children torture;SDG 16.2
P00001;children exploitation;SDG 16.2
P00001;children violence;SDG 16.2
P00001;access justice;SDG 16.3
P00001;justice access;SDG 16.3
P00001;access justice;SDG 16.3
P00001;access justice;SDG 16.3
P00001;justice access;SDG 16.3
P00001;access justice;SDG 16.3
P00001;illicit finance stolen assets and combat all forms of organized crime;SDG 16.4
P00001;illicit arms stolen assets and combat all forms of organized crime;SDG 16.4
P00001;arms flow  stolen assets and combat all forms of organized crime;SDG 16.4
P00001;weapons illicit financial and arms flows criminality assets ;SDG 16.4
P00001;weapons arms illicit weapons crime stolen assets;SDG 16.4
P00001;organized crime illicit financial and arms flows;SDG 16.4
P00001;armed groups illicit financial and arms flows;SDG 16.4
P00001;groups armed illicit financial and arms flows;SDG 16.4
P00001;illicit finance stolen assets and combat all forms of organized crime;SDG 16.4
P00001;illicit arms stolen assets and combat all forms of organized crime;SDG 16.4
P00001;arms flow  stolen assets and combat all forms of organized crime;SDG 16.4
P00001;weapons illicit financial and arms flows criminality assets ;SDG 16.4
P00001;weapons arms illicit weapons crime stolen assets;SDG 16.4
